body,label
$AMZN #Target $480.00 quick move from $474.50 alert. #VerifiedStats signal. One week until full launch. #NeverSeenBeforeModel #Verified,0
"@GerberKawasaki @munster_gene Been acquiring/holding Jan'21 $570 call option at average price of $4.20 since 05.02.2019. Today, that call option hit a high of $26. Unrealized 519% gain. Still holding. $TSLA",1
$AAPL 80% out 192.5 call 1.01- 1.13,0
"$TSLA @Tesla fans debating delivery numbers take note. Increasingly, Tesla is shoving a lot of their lemons out to the fleet folks. >$1B in AR can be a lot of Model 3s. These can't be tracked easily by outsiders like us. Example of small fleet sale:",-1
$TSLAThe Model 3 will be available in China 2019.,0
Instead of a “Podcast” Musk is more interested in a “Pedo- Act” .$tslaq $tsla,0
"I hear you about $TSLA (its is a dogshit company in highly competitive, capital intensive business) but there are a lot of great businesses that would have negative net value if you had to close operations and liquidate assets.  $AAPL",-1
$AAPL so great but only back to where it was yesterday.,0
Tweeting activity for the last 15 min for the following stocks:143 $USO143 $TWTR142 $UNG142 $IRBT13 $AAPL13 $CLW1326 tweets consumed.,0
$AMZN close below 1490.12 tomorrow can see a 40pt drop.... just keep this level in the sand,-1
"they know they can’t be profitable selling these cars, so the move is to practically give them away to pump the stock while assuring investors profits are just around the corner.Keep the carrot dangling. $TSLA $TSLAQ",-1
"Bill Miller says Amazon will double in three years.  If it keeps a 40x multiple and you add back cash, he's probably right.  The question is does it deserve a 40x multiple? $AMZN",0
"Also Tesla has gone from two to one store in Utah$TSLA $TSLAQRIPSalt Lake City-1038 South 300 West1038 South 300 WestSalt Lake City, UT 84101Service: (801) 401-4135Roadside Assistance: (877) 798-3752",0
"@danahull how many direct reports does Musk have?  Seems well in to the double digits, > 20 definitely, > 30 probably.  And that’s just at $tsla.",0
Can #grocery stocks stay fresh as Amazon enters the market? $AMZN $WFD $L $MRU #retail #RetailApocalypse $WMT #biz,0
The perfect interim ceo before the companies files. $TSLA $tslaq,-1
Oh and I actually lost more in $VRX as posted but $MSB and $CLF both return 700%+ and $Googl paying me 7figs with SS posted pays me plenty,1
Alphabet subsidiary Verily unveils 'Study Watch' $GOOG,0
$SPY $AMZN $XLF $XLE $GS $BK #MBS #Saudi #Trump #Bezos #Bezosblackmail #AMI #Pecker #NationalEnquirer relationships,0
if Brett hadn't gotten him to $NFLX $AAPL stock is $35 today...,0
I have a degree in forensic mathematical accounting. It allows me to sniff out bullshit anywhere you know. $tsla,-1
$AAPL MKT CAP $760B,0
Both Google and Apple's primitive AR demos show just how far away we are from an augmented reality revolution. They also highlight the need for a better form factor than smartphones to make AR a more immersive experience. $GOOGL $AAPL #AR,-1
This actually is very reasonable and outstanding work. $TSLA,1
"Join @RobinhoodApp and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link. #freestock #money #watchitgrow #getit",1
Apple CFO Luca Maestri continue to sell shares $AAPL,0
$CLSI 1.5 MILLION BID Going green  last call Cheappies  20 bagger runner folks   $gyro $axxa $ttcm $ptam $aphd $apro $spy $cyio $ikto $zmrk $pwdy $laho $vrus $vyst $pwdy $tcel $pctl $igex $acrl $upin $dcgd $krfg $rgbp $dcgd,0
$GOOGL Open Interest for today (08/24/18),0
Missed a beautiful entry on $TSLA but not complaining I was managing my $NFLX trade at that moment,1
"Their first pass rate was (is?) pretty terrible. The innocent explanation is that these 15k Model 3’s were scrapped or chopped up for parts. Now the nefarious angle would be, are they keeping this scrap as inventory on the BS and assigning COGS to it?Tesla$TSLA$TSLAQ",-1
$AAPL Just sold at $6.30 with $70 GAIN,1
Yeah. $tsla crowd wonder why $tslaq gets angry. B/C we know how irresponsible this is and how naive investors get sucked in.,-1
Strange how @RobinhoodApp goes down on days I *really* want/need to make $TSLA trades. @AskRobinhood what's the dilly?,-1
@max_p24 $AAPL 126 wkly Put .55 resist broken. Breakout mode,0
"$TSLAQ $TSLA The fuck is wrong with these markets?! These participation trophy loser unicorns like Tesla, Lyft and soon Uber just continue levitating...""Thanks to real hard work, our company only lost 1/2/3 billion dollars last year! Make us billionaires, please!""",-1
"Why $TSLA is my dog in this fight! Crush those Uber, Apple, Lyft, GM, Google cockroaches!",1
Indeed. $AAPL,0
"ICYMI:  $TSLA 8-K filed late on Friday, 1 week after the credit facility change.",0
He’s commenting on $tsla all the time on SeekingAlpha.  Im pretty sure he’s being sarcastic.  It’s actually hysterical when viewed in that light.,0
RT @MrMarkette Why would the indices care about $AAPL?,0
$TSLA - Tesla has provided more jobs.   For Tow Truck Drivers!,0
"For $TSLA Model Y cannibalization of Model 3, the best analogy is US BMW 3/4 vs X3/X4 sales:2007 BMW 3/4 sedans: 142k2007 BMW X3/X4: 28k2018 BMW 3/4 sedans: 76k2018 BMW X3/X4: 66kBasically, the same (slightly smaller) pie was just redistributed.Model Y optimists: beware",-1
"$MSFT #15ORB long the 141c, 1.14.  Let's see if I'm right here",0
@tsrandall  Look who Twitter considers to be similar people on Twitter. Too bad Omar was banned or weed have the Trifecta of shameless $tsla pumpers.,-1
"So Tesla builds a plant in China, takes on a couple of billion of debt. If your a Chinese citizen would you buy an American electric car?? How is Trump going to handle tariffs for Tesla's being imported after the USA/states gave them Billions?? Not good  $TSLA",-1
$TSLA RS threatening new cycle low $tesla,0
"@elonmusk  Has two current claims in the wind1, $TSLA will be worth 150,000 in two years 2. $TSLA will have a new AI FSD computer out in 2 years that will be 3x's better than the existing oneBoth can not be true#musklies",-1
$TSLA perma-bears seem to gravitate toward unsolvable mysteries...,0
"$AAPL just by looking at the open interest on the weekly, you knew where this was going",0
$AAPL could be setting up to be a great lotto,1
"Relax. I know it's no fun to see the markets bleed, but this too shall pass in time. Seen this many times. $AAPL $AMZN $SPY $IBB $XBI $IWM",0
I talked to a brand new Model S owner a few weeks ago and he said he has a list of problems 35 items long he is trying to get $TSLA service to fix. A brand new car.,0
"My note to the folks @HalftimeReport today on AAPL,""considering a buy, but hoped for more than a 1% pullback, so paused to add""",0
"$TSLA $TSLAQ folks I saw a great thread on Q1 delivery numbers, basically converging on <60k total global cars. but lost it. I wanted to add to this: part of this number assumed China sales = shipped to China, but I think they only sell 1/4-1/2 of what's shipped this Q",0
"$KOOL is oversold and ready for a supernova run!!Only 1.5m float , $7+ easy money. GET IN $TWTR $FB $AAPL $MGT $TWX $T $TWC $BABA $NFLX $GE",1
Does your analyst report include a note to the effect that $TSLA does not even manufacture as many cars as the Mini division of BMW sells worldwide? And that their current capacity is not much more than what Mini sells?,-1
What about the one giving $1 train rides? $tsla $tslaq,0
Live look at the Fremont factory while Elon is away in Thailand,0
$DJIA the.trigger + $AAPL too.weak,-1
"And I'll shut up about $AAPL, that's enough from me.",0
"Apple has $178B cash on hand now. If the average NFL team is worth $1.4B ish, $AAPL could buy 127 teams. That's more than 5 *whole* NFLs.",0
#Dow22k on Apple results beat tomorrow? $AAPL RO,0
"that's good, Signal for iOS also uses RCS IIRC. Nice catching up, $GOOG $GOOGL",0
#Long $AMZN 1150 Correction/retraction in progress. Prim support (1120-1125) sec support (1090-1103)Nr term obj: 1380Stop Loss: 1063Volatile,0
"""My favorite things in life don't cost any money. It's really clear that the most precious resource we all have is time."" - Steve Jobs $AAPL",1
"The white one at the start looks like it has a massive panal gap on the frunk. Std $TSLA quality. I should add the value of the cars in the video just crashed, so thanks for the video showing 5 to 6 figures cash losses to $TSLA $TSLAQ",-1
@big7x7 $AAPL?  Never heard of it.,-1
$aapl report's after the bell on Wednesday.,0
"Amazon $AMZN had #revenues of $232.9 billion. Interestingly, its fastest rising revenue segment is its physical stores. They made $17.2 billion #LastYear, and grew 197% year-over-year. (3 of 6)    via @VisualCap",0
"$AMZN like $GOOGL is setting up for a new high run, only $9 higher from here could be trying for 900 as well s/d follow $SPY w/out news",1
"Thinking kind thoughts (really) about the $TSLA true believer who insisted that #Musk's next promise will be the one that takes. I blocked him after a while as it got boring. Not going to unblock him now, that would be rude. $SPX $NDX $IWM",-1
Louis Vuitton has offered to buy Tiffany for $14.5 billion.$AAPL $MSFT $JPM $XOM $JNJ $JPM $WBA $GOOGL $FB $TWTR $TSLA $INTC $CSCO $PFE $VZ,0
"In today's G3 Live session, we explain the most bullish structure we have in $AAPL $FB $NFLX $NKE and worst case scenarios #elliottwave",1
"Kenworth T680 would beat the Model 3 on Nurburgring over multiple laps, as it has more range... $tsla $tslaq",0
Tesla $TSLA event already 1 hour late. Come on Elon.,-1
Only thing missing from $TSLA is opioid exposure and the day is young.,-1
"My average short price is 316 so .  And $tsla has trailed the Qqq over last 4 years, performed in line over last year. Hasn’t been great for a long time for either Longs or shorts, likely not a material difference maker in either’ portfolio. If you’re up big, kudos to you.",0
$SURG  whispers of press pending.. BIG BIG BOARD MEETING MONDAY  @surgeholdings #MONEYGANG #TEAMBILLIONAIRE #TEAMFAM $TSLA $AAPL $FB #FOREX #BTC #HEDGEFUND @papaspoppinpeny @frontpagestocks #Pennystocks #CBD @smallcapbulls @ladiesofpstocks @DaPennystockDon @IrunPennystocks,1
Avoid $FB and $AAPL. Super bullish $GOOGL,1
"Notable call buying (>19000 each of the Dec' $200 and $210s) in $AAPL , currently +1.4% at $169.10. E' Nov'2nd  @petenajarian @jonnajarian",1
$AMZn and blasted right back over.,0
$AAPL $BABA Among Top 10 Stocks For The Next 25 years,1
"US Secretary of State Pompeo, Treasury Secretary Mnuchin and National Security Adviser Bolton to give a media briefing at 1330 EDT/1830 BST; no details of the topic have been announced$SPY $SPX $AAPL $GOOG $NFLX $BA $GE $LMT $BTC $USD",0
"Oh, and fuck $TSLA and $PCG.",-1
$TSLA has a demand problem. And a service/support problem. And manufacturing defect problems. And a recall problem. Likely an accounting fraud problem. But its biggest problem is that regulators get more interested when markets smell blood and things stop magically working out.,-1
"NTSB Absolves Tesla's ""Autopilot"" In Death Of Former Navy SEAL $TSLA",1
$AAPL 149.71 would be a good entry Short if breaks with conviction.,0
Projected DAY Ranges (9-Mar) for Select Single-stocks & ETFs: $AAPL $AMZN $BAC $FB  $GOOG $NFLX $NVDA $TSLA $SPY $QQQ.  Risk down today.,0
"PT $155:  Morgan Stanley maintains $AAPL as a buy, giving four reasons for expecting stock to climb",1
"If anyone could change $TWTR, it has to be $AAPL. No one makes better products than $AAPL",1
$IPI We offer long term swings as well. Not just #daytrading Called at $2.91 Let us help you make #money today. $MTBC $TVIA $DRYS $FB $SYX,1
you know where theres going to be a lot of competition with 30% margins?  #CLOUD  $MSFT $GOOG $AMZN,0
"I bought 98% of our back to school items from $TGT, 2% from $AMZN. Last year it was 50/50. 3 yrs ago it was 10/90. $TGT is doing everything right: products, pricing, the app, drive up service, quick shipping, etc. $AMZN was brutal to navigate school shopping. $TGT was a dream.",1
"Manufacturing PMI number is due Tuesday, Aug 3. It is expected to be the below 50 for the first time since Oct of 2016. The $SPY was down 3.7% that month going into the election. A number below 50 would indicate manufacturing sector in America is contracting. $SPX $DJI $QQQ $AMZN",-1
$TSLA could bounce now if it wants.,0
"via The_Analyst: Bwahahahaha how do the Tesla bulls spin this as good news? Wait, lemme guess, This drove all the price decline so now it's up from here? Lol ok. $tsla $tsla",-1
"$TSLA - @elonmusk, How can you declare it a record if there was no official there to review it?  Liar.",-1
"$AMZN Katie Stockton is one of the few technicians in CNBC whom I respect. Carter Worth isn’t I’ve followed her for years. Very intelligent technician The worst case (besides Trump Tariffs), SPY could close the two small ...",0
"$AMZN seems to do everything almost flawless, they saved me a few times for shipments.",1
"In addition to a financial burden $tsla can’t afford, the lawsuits provide a rare spotlight in to a 19th century industrial company operating today.",-1
"$tsla Can't wait until that part of the video where Elon smokes the crack pipe!It's coming up, I think...",-1
Report from the German front. $TSLA,0
"$tsla should be called ""Beyond Profit""",1
$NFLX 8wma $GOOGL 15min rotation but I dont have a read on this one at all,0
$AAPL 126.85 - Bumps PT to $145 (from $135) - Reiterates Buy-rating -Argus,1
$TSLA. 19% easy money return. Posted 6/2. Close 6/23,1
"It definitely will be commoditized eventually. But it'll take years, possibly more than a decade, before it does, and Tesla has the first mover advantage. $TSLA is valued somewhat similarly to the way #Porsche is because of the gross margins they make, despite everything else.",0
Comparison price shopping for similar/same items $WMT has great edge over $AMZN with new shipping policy...unless just a temporary thing?,1
seems fine #Amazon #monopoly $AMZN,0
"Can't say I expected AR to be the interesting figure this Q... Still though, I tip my hat to $TSLA for pulling this off.",1
$goog shorts must feel better. off the highs. congrats!,1
Fun time again in chat shorting ORB down move on tech. $TSLA $NVDA $SHOP $AAOI.,1
$SPY $SPX $IWM $QQQ $AAPL $MSFT $AMZN $FB $TWTR,0
Lost a bunch of money on $TSLA and $GPRO today ,-1
"So if a “Friday night in late August at 11 PM eastern” news release is considered problematic and lacking “respect for their shareholders”, what does that then imply for a public company that typically releases important news on Saturday mornings?$BRKA $TSLA",0
$AAPL 60 min with gap support,0
"The Model 3 May Be A Mess, But Don't Short Tesla Yet $TSLA",1
I love watching stock charts right after a company announces earnings. $AAPL,0
"Here we Go..... $AMZN taking over the world. Next, they will mint their own Crypto... Got Amazoncoin ? $WFM",0
"$AMZN $GOOG $FB antitrust breakup targets? Also consider their censorship, monopoly power, tying arrangements #TrumpAdmin",-1
Here is $TSLA posted on 11/18. The max has a chance to come true tomorrow.,1
"@sala1869 MB, #BMW, #Audi and #Porsche rule the premium segment. But they might lose it quickly 2 $TSLA / $AAPL.. Race is on. #Handelsblatt",0
Just took $AMZN from this double bottom to just under vwap. Quick 75 bucks. Only trade today as I was out all day until about 3. Took my profits and ran. Not bad. Watched spy as well to make sure it wasn’t weak when longing Amazon,1
$AAPL still room to run,1
Of course $AAPL #iPhoneX orders are weak @CNBC @CNBCJosh - Virtually everyone we know or met is bored with it & has closeted buyers remorse $QQQ $GOOG $MSFT $SNE,-1
"$TSLA: OMG, shorts, you have been warned. On the other side, this might run into a resistance zone around $300 soon.",0
$TSLA crushing Q3 and clueless Wall Street analysts after years of non-stop FUD from $TSLAQ and corporate news media ,1
Lmao best @FT comment ever - $TSLA @elonmusk,1
OSHA VIOLATION$TSLA $TSLAQTitle 8Chapter 714300.29(b)3You must complete a Cal/OSHA Form 300 and Cal/OSHA Form 301 within (7) calendar days of receiving information that a recordable injury or illness has occurred. #upgraded#teslaworkerrights#standinpower#movewithpurpose,-1
need time to clean out. thinking of switching some losers to $googl and $amzn. lost $15k due to weird shit but dun think u jinxed it all,-1
"The guy was fully aware and laid out his methodology! $tsla is a disaster, but bears whining about data points furthers Musk's fraud. Chill.",-1
"if $amzn crushes thur, $nflx back to 360-370",1
“Is this the big oil companies?”“This is insane”“You guys are creating a mess out of something beautiful”“Supply chain frustration”@gackamark @chaeschlimann @citizenlennert @jnnagle1 $tslaPage 52/x,-1
$RETC 0022 6 MILLION ON THE BID!! MY GOODNESS. Is anyone watching?! $RDUS $UTHR $PTLA $ALDR $OPK $GLPG $ARWR $ONCS $MTEM $SGYP $NEPT $ASMB $JNJ $MRK $GOOG $CLDX $MSFT $CMCSA $PFE $MU $NFLX $NOK $XO $DIS $NVDA $BAC $AMD $WMT $CHK $AKS $VZ $CTL $FCX $T $JPM $WFT  $NVCN $BIDU $HPQ,1
$AAPL  just had it's best couple of days in a while  impressed ?,1
$QCOM sues $AAPL over 6 patents. Downside cometh ,-1
"$AAPL (#Apple, Inc.) closes market day w/share price of $135.02 ---another new record. Currently trading near $135.27 in after hours #stocks",1
@zerofiltertruth @jeffhksar88 wait till Xmas. For $350 it's a great gift. A lot nicer than a rubber Fitbit. #AppleWatch $aapl,1
@ScottTheCowGuy still believes big American techs like $GOOGL 1047 $AMZN 1520 will lead the markets   @FoxBusiness,0
When was the last time Musk did something before the actual last second of a deadline$tsla,-1
#Uber $GOOG $INTC,0
When $TSLA dips I throw on more chips.,1
$TSLA $TSLAQ this is not FUD,0
"$AMZN $900 share... I better upgrade my rating to ""SELL YOUR FIRST BORN AND BUY"" level....",1
Smart move by $AMZN Yes or No?,0
"Wow, $GS has been wrong abt $TSLA for a long time. Which corp will be here in 10 yrs? Hint: Not Goldman.",-1
Great day in the #StockMarket - Went red on $AAPL just wouldn’t bounce off that marked level.Couple minutes later $BABA setup perfect off a marked level for a nice green day!Thanks @trickmitch1 for teaching this system. #TrickTrades ftw - 1 TRADE AWAY,1
$AAPL - cough....cough....BullSh!t close........who's buying at this level when there are better prices lower?,-1
"#Fintwit $TSLA $OSTK libertarians are going so hard.Some socialists are winning #Dem primaries, and getting elected to Congress.Openly advocating full gov’t control of industries, thus ending private means-of-production.If they get their way, USA swift be like Venezuela.",-1
$TSLA Everyone is talking about the weakish SEC request for more fines should Elon continue giving forward guidance via tweets BUT no one is talking about this. It's a reasonable request of Judge Nathan and one that Elon would never allow.,0
$AMZN should you daytrade tis stock?,0
Look at this baby $TSLA,1
"Imo $AMZN will hit $2000 again around next ER, potentially $2100. Going to watch for some interesting trade ideas.",1
A New Threat To Intel's Dominance Of The Datacenter $GOOG,0
"$MSFT sentiment rise to: 0.94, change: +0.55, sdr: 1.01, 1H, 10:00 AM, #nasdaq $DJI $NDX $SPY",0
T5 Bearish Options Flow 4/29/19: $DIS $QRTEA  $SHOP $WU $VXXB $AMZN #optionstrading#investing#tech#nasdaq#stocks#hodl#trading#nyse,0
#FastMoneyEspressoFINAL TRADES:Tim Seymour —> buy $GMBrian Kelly —> buy $TSLASteve Grasso —> buy $TSEDan Nathan —> buy July $SPY at-the-money puts,1
$AMZN holding very near that expected upper range of 680 I tweeted about before close.,1
$GOOG getting desperate..,-1
"You mean like MF Global? That never works out. The only fraud that works out is lying to get initial money to start some business that otherwise wouldn't be available. If $TSLA at this stage has to lie to investors, they are definitely not making it.",-1
"This might explain the $TSLA valuation far exceeding other automakers. They're the only ones who literally get ""free"" cash flow",0
Great bounce off the H&S target $TSLA,1
$TSLA - so when we crossed 332 - theres you're entry into Jun 350 type position. Then you utilize a FIRM stop below 330 - that's only a couple points of exposure on the Jun calls,0
"$amzn made a new nondivergent low, bounce could come or not with markets, but has a date with $1000 level, vwap and 200week ma. if that doesnt hold, 500 next reasonable support. Still expensive at 77 p/e with average historical stock around 17. Good Company, overpriced stock.",0
"""Apple is reworking Maps to be less utterly dire"" (I know it's Monday, but we already have the 'Can $AAPL survive this?' Award of the Week.)",-1
$TSLA I guess these 2 days were too much of a SUPPLY shock. #Momo looks gone to me. Not expecting much from this for now. #Tesla #TeslaPaintIssues #TeslaModel3 #TeslaServiceIssues #teslamodelX #teslamodelS #teslamodelY,1
"$AAPL ""BGR Reporting Man claims iPhone 7 burst into flames and destroyed his car"" via @WallStJesus",0
Can you please tell @elonmusk to not take his LSD pills before his $TSLA conf call. Thanks.,-1
finally a report that doesnt heap praise on the magic ChineseChina a bigger fundamental short then $TSLA,0
"$AMZN once clears 1801 , can see 1850 sooner or later ",0
"$AAPL been at the Apple Store since 11:15 am,they have been trying to swap my jet black 7 with a new one, system doesn't allow it,still here",-1
"Again Colin Langan from UBS gave out misleading info about $35k Tesla Model 3 margin forecast recently. A sell side analyst been dead wrong about $TSLA PT since 2015 & take a look with his forecast about 2018 Q1 & Q2, dead wrong again! Like @Gfilche said, FUD at all time high now",0
$aapl add to short @ 187.49,-1
"Because journalism died with invention of internet. RIP. @washingtonpost is an advertising arm of $AMZN. Name the paper, I'll name the corp.",-1
"$AMZN is a buy for sure long-term. I’m trying to profit from a short-term, rare technical situation",1
Do you think the 4K price interview 3 pm Friday was an attempt to limit he damage on Monday? I do $tsla $tslaq,-1
When will regulators @NHTSAgov do something to stop $tsla from killing innocent people??,-1
"$TSLA Fair value is whatever the market pays. To predict what a stock will do is great investment, what you said is just wishful thinking. Tesla should be fined for polluting wall street by smoking shorts for 5 years straight. You are wrong for years now, Tesla stronger then ever",1
$tsla i'm bidding in to cover and it's like i'm never getting filled on this short. it bounces off all of my bids. lol.,-1
$AMZN needs to push through 1521 if $SPX wants higher today...,0
"Can see $TSLA put a lot of effort this quarter to show a profit. $22m after $2.3bn rev, umm.",-1
$SPY $AAPL $FB Have a great weekend everyone!,1
When you sell your $AMZN calls for 50% but they keep going up for a possible 1000%,1
Brought up a chart for $AAPL but wrote AARP instead. Must be time for the nursing home. ;-),1
$TSLA if you bought a put Friday: RIP,-1
#estate asset watch - top money flow stocks Wednesday: share price x volume traded- $AMZN $FB $AAPL $BABA $MSFT $MU $NFLX $AMD $TSLA $NVDA $GOOGL $GOOG $DIS $TMUS $BAC $BA $QCOM $ROKU $CSCO $JPM $CMCSA $AGN $C $ORCL $SQ $V $APC $CRM $PEP $INTC $HD$AVGO $T $BYND $UNH $ABBV $VZ $PG,0
Sounds like a bottom $TSLA,-1
Short-that-Long-Island-City-Queens-commercial-real-estateAmazon-outNixes-Location-for-#HQ2$AMZN,0
$TSLA fear pre ER returns tomorrow. Followed by euphoria post ER... maybe. Eventual bankruptcy but that’s too far ahead.,-1
...the company announced this week that it will drop all other clients ... to focus on ....the Model 3... worrying the workforce. $TSLA,-1
"""Microsoft confirms Office 2016 for Windows is officially launching on September 22"" $MSFT",0
$FB $GOOGL nice long out the open,1
Google launching new VR format VR180 $GOOG $GOOGL,0
Playing $ONCE today instead of $SHAK. And $AMZN calls are golden so far just like $NFLX. #casino,1
regretting not buying $TSLA,1
TESLA Weekly - $TSLA chart,0
Oh $AAPL how I love you. Thankyou for making me money. ,1
"Update: the market so far has respected the high, and missed the open and low. We had an exogenous event that seemed to push down the low, but the forecast still appears to be useful.#ThursdayThoughts #stockmarket $APPL $amzn $fb $qqq $DJI $dia $spy #NASDAQ #NorthKoreaSummit",0
Big money was buying every $amzn dip,1
#BLACKfriday #heraldsquare #macys $m $amzn $aapl stores looking light  not heavy traffic $spy $qqq,-1
S&P500 VS GREECE #YEP #COOL #WOW #XD #AWESOME $SPX $SPY $SSO $UPRO $QLD $DDM $NDX $DOW $AMZN #AMZN,0
$GOOGL NR4 b/o confirmed,0
$AAPL Removed from Focus Buy list at Citgroup. Sell rallies on over-owned favorite,0
Decent overlap between shareholders and $tsla owners,0
"Recalling @GuyKawasaki wisdom of nearly 30 years ago - at $AAPL when things are bad, they're never as bad as we think, and vice versa.",0
$BIDU $AAPL $NFLX all seem undervalued might have to jump back in soon,1
"$TSLA hit $349 yesterday. I was going to buy more puts at $350, my usual strategy. Should've gone ahead. I'm bummed because I have $300s expiring today in the red. Long term ones are looking better.",1
"@SuzyFX @Vconomics:Dumpin my $AAPL call spread and keepin an eye on $GOOG.Still looks a risky,even after that rebound",0
"I was buying at $156...should've grabbed more at $153 but couldn't resist $AMZN at $1275! You can lead them to water Jim, but you can't always make them drink. Thanks for ALL your help!",0
$NVDA poppin' like a Pop Tart. Ding! #stockmarket #stocks #investing #finance $QQQ $AAPL $AMZN $NFLX $GOOG $GOOGL $FB $TWTR $IBB $SPY $DJIA,1
looks like $GOOGL wants to push through gap resistance before earnings,0
Think Ruth Porat made right call to join Google? Check out how $GOOGL $MS have done since she left Morgan Stanley.,0
" New article fresh off the pressDuring the Q4 2018 Earnings Call, Elon mentioned the word ""recession"" eight times, and this is how I hedged the recession risk in $TSLA",0
@GerberKawasaki $TSLA looks rigged. Should be over $300 after release of this revolutionary new SUV that will rival all other 7 seat SUVs in the market. And look how much larger it is than the model 3! Lots of space for the 6th and 7th person in the back!,1
$TSLA $100 by year end. That's like saying oil will be $80 again. The shorts can pay up. We'd all welcome it.,1
Why Hardware is to Set to Boost Software-fueled Microsoft Stock$MSFT $AAPL,0
"While all agree the U. S. President has the complete power to pardon, why think of that when only crime so far is LEAKS against us.FAKE NEWS",1
"$AAPL109.83 -1.19 (-1.07%)Pre-market: 109.40 -0.43 (-0.39%)Nov 4, 6:20AM EDT  NASDAQ real-time data - DisclaimerCurrency in USD",0
"Despite the end of the fucking world, $FB under 100 and $GOOGL under 700 LEAPS look interesting...",1
Smith Chas P & Associates Pa Cpas Has Upped Holding in Microsoft $MSFT by $2.33 Million ...,0
I grabbed some $aapl weeklies,1
$AMZN $WFM Amazon in 2019: Betting Big on Physical Stores?,0
We don't talk about China now; only the happy talk from Enron Musk about North American faux deliveries! @markbspiegel @WintonCapPtnrs @zomgapocalypse  $TSLA,-1
"""We got our 1st #tesla Model 3 in December 2017. It was so damn good, we got another one in Feb 18 for my son. Now, these two cars are so great that my wife went shopping for a new car last month, she considered almost everything out there but what did she buy? Model 3.""$TSLA",1
@MarketWatch $AAPL is now more profitable than $MSFT. Rewind back when  no one believed Apple will ever reach the level of Microsoft.,0
killed it today $AAPL $FB $MSFT,1
Why Apple Inc. Is So Profitable -- The Motley Fool $AAPL,0
"$TSLA not sure what it will take to actually move it over 320, but everything feeling like a bull trap up here",0
"*Update 9/4/19* $TSLA ABC Bullish Pattern +33.14 (14.63%) + eSIX, Targets",0
Where $AMZN will kill it is when they enter the pharmacy script market.  That will be a killer.,1
$AAPL I am running Firefox which I rather not use but I have no other choice. ugh..... Even Chrome is f'd.,-1
"Even Electrek sees that this is a bad idea:“In the meantime, I hope no one bought the FSD package after delivery for $8,000 over the past few weeks”Do Musk & $TSLA really think that their customers are gullible lemmings?Nobody is buying into the “ appreciating assets” BS.",-1
How in world does this square with falling demand for the cars?$tsla $tslaq,0
Reporters can only live off credibility. If you make lots of errors you don’t last. Can you folks help me find the errors here? Happy to hear it $TSLA,0
Number of iPhones that have mattered every single quarter for the last 4 years...don't matter anymore lol $AAPL (tanking),-1
"$AAPL has increased the dividend 11% YOY since ’12. In April, with repatriation on the table, will they dramatically increase the rate?",0
Surprising action today given $AAPL earnings and the initial response $$,1
So how did $AMZN increase sales by 43%?,1
"Dear $AAPL, My doctor is suggesting that you  launch #Apple #Pay in #Canada at #AppleLive today. Pretty please? #iOS8",1
Was going tweet again another rant how shockingly-inferior $SIRI music selection / #curation is vs it’s partially-owned & much smaller $P but won’t $AAPL $SPOT $AMZN $GOOG $T $SNAP $TMUS @RogerLynch @jimcramer @jonnajarian @BKBrianKelly,0
"Bezos buying Washpo, buying mansion in DC, and selecting 3 DC area options for $AMZN HQ2 shows how smart he is on thinking ahead while also the high probability of a coming regulatory crackdown. When a co. kills everything and nothing is left,  politicians will act at some point.",0
$AAPL $BABA $FB Bloomberg breaking news: China Trading Halts Leave 43% of Entire Stock Market Frozen,0
Still in $AAPL @Kev_McLaughlin churn churn,0
True. Their hackers just found the zero-day vulnerability and developed the malware exploits. Kept info from $MSFT until stolen.,0
Good. $TSLA is a certified investment scam just like $AMZN.,-1
"P.T. Barnum, full circle. $TSLA",0
!! 10 Hours Left !!How many Teslas will be #FinanciallyDelivered to multiple customers this quarter?  How many were double booked in Q3?$TSLA,0
"Big bullish unusual option activity detected: $TLT, $VRX, $DISCK, $ADSK, $GE - big bearish: $AAPL, $JCP, $WFC, $SNAP, $SQ",0
"The Lidar and maps angle is never going to work, period!@Tesla has chosen the hardest route. Teach software to drive. Thing is, it's the ONLY route! It's a total goddamn bastard of a task and will take at least another decade but it's why I buy $TSLA!#TheFuturesAlreadyHere",1
"Never understood investment porn - no purchase means no gains. Nobody can predict pocket Aces, stay level headed folks! #NASDAQ $SPX $NFLX $AAPL $GOOGL",1
"@TeslaAgnostic @markbspiegel  Both of you guys have called this $TSLA scam brilliantly but after last Q , the stock should be much lower .",0
"History tells the opposite.  He was right and Musk started production in 2018 not 17. Or you just see it the other way committing to ""alternative facts"" ? $tsla",0
Worst sentiment for SP1500 stocks at midday: $MSFT $AGN $OSK $ALL $PFE (2016/08/05) #sentiment #stock #alexandria,-1
"Pretty good question. Maybe they are aware their product is a fire hazard and stopped the installation? Something they should have told Walmart, Amazon and all their customers.Solar city products are as good as Elon words: garbage to be burned.#ElonLies $TSLA $TSLAQ",-1
"Agreed.If you want to understand Elon, you have to accept that he's good at lying and showmanship. He's bad at business or creating anything sustainable. People like that will always trade profitability for a good story to sell or sustainability for a lie.$TSLA $TSLAQ",1
